gene,1_nmc_H5,2_nmb_H5,3_mb_H5,4_mc_H5,5_mcol_H5
STOML1,2.8520455004804136e-05,1.2842875215847738e-05,3.185928169739552e-05,1.3038003857644315e-05,3.1279715729943444e-06
STOML2,1.8834931794445496e-05,6.130754087188478e-06,2.052374490901184e-05,2.4805663386451736e-05,1.96350078766014e-05
STON1,1.1116486201983705e-05,2.1100370241163164e-06,1.375500702391258e-05,9.424753848440778e-06,4.243857508464068e-05
STON1-GTF2A1L,0.0,0.0,1.826243854689429e-06,0.0,0.0
STON2,0.0,1.0647261986705759e-05,2.7825809886859127e-05,2.181569888605658e-05,1.6268410998364032e-05
STOX1,0.0,7.033456747054389e-07,0.0,1.308688118682308e-06,0.0
STOX2,3.0713401392747317e-05,0.0,1.2759007859548842e-05,3.649082693620646e-05,0.0
STPG1,1.6220991946651704e-05,2.208344585314262e-05,3.250428485791101e-05,6.232371729268362e-06,0.00013184862366595533
STPG2,0.00035559019996761514,0.00041161494149506993,0.0002719097502255331,8.77857399298625e-05,0.0001224546917640473
STPG4,0.0,0.0,4.406256496751375e-06,2.0491973754913834e-05,0.0
STRA6,1.0964731939715905e-06,0.0,0.0,2.388732825010988e-06,7.760272606175105e-06
STRADA,5.114217749251959e-05,8.944136786010234e-06,5.427731038485229e-05,3.5652447301021204e-05,4.667235040151338e-05
STRADB,1.2845068702539798e-05,8.240791111304794e-06,8.92127862035978e-06,4.850740323807701e-06,1.5043294601864166e-06
STRAP,3.5328845159728794e-05,0.00010181672823875241,3.227279208671203e-05,8.823993211036604e-05,4.7667439380928996e-05
STRBP,9.361218981570792e-05,1.2261508174376956e-05,4.513504003483066e-05,0.00014046561479146897,2.2922879860660785e-05
STRC,0.0,0.0,0.0,6.764700709346516e-07,0.0
STRIP1,3.1908924377672693e-05,7.033456747054389e-07,2.1097797704861396e-05,4.652405192470042e-05,6.017317840745666e-06
STRIP2,2.185511217877746e-05,7.033456747054389e-07,1.2759007859548842e-05,1.308688118682308e-06,4.632301033180761e-06
STRN,1.8054513253766155e-05,2.590740755751037e-05,2.5612819828469802e-05,0.00010779607084580489,3.092177777207892e-05
STRN3,7.125976304449531e-05,0.0001486789565760277,9.952111604653998e-05,8.030146681648795e-05,0.00010145431347890761
STRN4,3.178249531611204e-05,1.4471223691073508e-05,2.9771320409942715e-05,7.249600782167818e-05,1.3896903099542284e-05
STS,1.5654133240137866e-05,7.794325004094171e-05,2.4712470152049156e-06,5.6825791333102555e-06,6.255943145988689e-06
STT3A,3.597428831230299e-05,2.281169329495854e-05,3.019879231674414e-05,4.645129691971356e-05,2.3280817818525317e-05
STT3B,6.03605188977259e-05,5.398552657705223e-05,0.00012513969797755213,0.0001746875392673636,0.0004310507641565234
STUB1,9.432662655800359e-05,4.7827898853701513e-05,4.963956111690194e-05,5.183418319894994e-05,1.8529204132723046e-05
STUM,1.0964731939715905e-06,0.0,1.826243854689429e-06,0.0,0.0
STX10,2.00991504076145e-05,2.5104383390224694e-05,2.9475248190936022e-05,4.1056318847397e-05,1.2511886291977378e-05
STX11,0.0,1.4066913494108778e-06,1.2900063210309731e-06,2.9367799382688854e-06,0.0
STX12,2.851174807143431e-05,3.837977337814631e-05,3.0626264223545564e-05,9.776508976238532e-05,4.897373129431591e-05
STX16,6.80368561656359e-05,5.271751777488665e-05,4.560032720382318e-05,0.00012138274604837848,6.456440351268533e-05
STX16-NPEPL1,1.2242521591750432e-05,8.944136786010234e-06,4.515022123608406e-06,3.406787045131176e-05,1.8409891480101534e-05
STX17,1.784707962808105e-05,1.5174569365778948e-05,3.661653419799515e-05,3.987797318251491e-05,3.115180518916316e-05
STX18,7.527003123706296e-06,7.537445436599356e-06,5.415228161391577e-05,3.1516446558698454e-05,1.9396382571358377e-05
STX19,0.0,0.0,1.3646241397055551e-05,3.6567990513230584e-05,0.0
STX1A,5.031573121336386e-06,7.033456747054389e-07,9.705272069296699e-06,4.285888716504188e-06,8.746763697431951e-06
STX1B1,7.224519509279568e-06,0.0,1.2900063210309731e-06,2.7345715473299645e-06,0.0
STX2,7.758128202909099e-05,0.00013135464494992477,6.9347022853073e-05,5.0654140031093125e-05,0.00014903443007749983
STX3,1.6701346990968407e-05,9.513967859935524e-05,4.291154893490421e-05,0.00011650560559331902,8.558391253288022e-05
STX4,2.4619781378730175e-05,6.933778254474153e-06,8.216010911889243e-05,0.00011021584264989386,5.791853253854736e-05
STX5,2.8117659496438927e-05,2.0898411629546633e-05,1.0529991221335148e-05,2.2517151016117622e-05,2.2524354144352722e-05
STX6,0.0,0.0,4.515022123608406e-06,1.3437747129404342e-05,0.0
STX7,6.797160556556523e-05,1.9294964921431346e-05,0.00011713564099200836,8.627441401244498e-05,6.717453671675011e-05
STX8,5.766533729293183e-05,1.4952912239964054e-05,3.3639274310696175e-05,2.5416499511983702e-05,1.0888244179169451e-05
STXBP1,3.560090227507685e-05,1.4066913494108778e-06,1.9636511371505135e-05,6.3590492042449075e-06,1.528191990710719e-05
STXBP2,2.509001041235432e-06,0.0,1.826243854689429e-06,1.1079791448918503e-05,1.0888244179169451e-05
STXBP3,2.0126292485345544e-05,5.2800492353456246e-05,6.522081199550395e-05,0.00010893445327183914,3.8952665553781794e-05
STXBP4,1.0513939091194338e-05,1.8284385915885348e-05,5.3967040084105563e-05,3.358866849375548e-05,1.3896903099542284e-05
STXBP5,7.541915993992764e-05,8.240791111304794e-06,6.4464132767221e-05,5.935574142790855e-05,2.402868360453914e-05
STXBP5L,8.07787067329052e-06,0.0,0.0,8.203714641989893e-06,0.0
STXBP6,0.0,2.8133826988217555e-06,1.386377265076961e-05,6.153369979849622e-05,0.0
STYK1,1.615574134658104e-05,2.7137042062415198e-06,1.9350094815464596e-06,3.497800181938398e-06,0.0002311604253351826
STYX,4.544469587371558e-05,1.907330779561645e-05,6.986269138813321e-06,3.156809486596285e-05,1.2153948334112844e-05
STYXL1,3.920637651028388e-05,2.479715005938414e-05,5.6802635806327796e-05,2.9668351345285627e-05,4.51298838055925e-06
SUB1,4.97776469854121e-05,0.00010138154041608417,0.00019244009406058974,0.0002469691224728157,0.0007671299554780842
SUCLA2,5.482365969857952e-06,1.2757299010822074e-05,6.868575654847802e-05,3.330791421878706e-05,1.4883394190799129e-05
SUCLG1,3.936888389365194e-05,3.766492704234236e-05,6.525080009281322e-05,0.00012105874420112867,7.521647300932083e-06
SUCLG2,0.00011902178454749697,0.00018300320269999538,0.00020089050119439126,0.00020702155558462144,3.0046001445284806e-05
SUCNR1,9.174343867262112e-06,2.1294523973411517e-05,2.734425957378711e-05,1.7083899354914436e-05,0.0
SUCO,4.572929911782029e-05,2.4218384644369416e-05,0.00010445310903541267,8.294721194166274e-05,0.0005887110982869194
SUDS3,4.1470225321026466e-05,3.736589156460165e-05,0.00010272749017191623,0.00015127669907853382,7.839117960620841e-05
SUFU,6.114475276442455e-06,0.0,8.167509832987265e-06,7.827940921629582e-06,1.899785685505032e-05
SUGCT,1.302294013242977e-05,2.1100370241163164e-06,2.439376387210476e-05,6.66290160268501e-05,2.1776488358338902e-05
SUGP1,9.239594467332775e-06,2.1294523973411517e-05,3.433052871260043e-05,4.606683497669981e-05,1.5043294601864166e-06
SUGP2,0.00016213996173528874,0.00014373063508597915,4.377408334913376e-05,7.875828847176657e-05,9.477030536903517e-05
SUGT1,8.444479677339376e-05,3.7975463181181575e-05,0.0001097408369671284,0.00015448983568834204,2.8701572396163425e-05
SULF1,2.185511217877746e-05,2.208344585314262e-05,3.6654349460186244e-05,3.8378133959362236e-05,0.00048448020435968534
SULF2,3.1545262301755976e-05,9.647482460715673e-06,1.966880109540899e-05,4.1335938457521935e-05,4.12134586881408e-05
SULT1A1,0.0001403209278783187,0.00013417292269384773,0.00012498735498596165,0.00018841288037985362,3.400056369847096e-05
SULT1A2,2.0563514295001588e-05,1.555657942208926e-05,5.696262817782348e-06,1.0203700616228955e-05,0.0
SULT1B1,8.143121273361185e-06,3.4170498809469584e-06,9.729532332001895e-05,8.058651578901704e-05,5.779010633379565e-05
SULT1C3,0.0,0.0,0.0,0.0,0.0
SULT1C4,4.8112108290370895e-05,2.5500495734089575e-05,9.656334321501318e-05,3.584541376489844e-05,0.00010029880842445553
SULT1E1,6.7305934260973445e-06,9.647482460715673e-06,0.0,0.0,0.0
SULT2A1,0.00025853690791582723,0.0002670417423651318,5.035260420117293e-05,1.06292067999106e-05,3.1279715729943444e-06
SULT2B1,1.0964731939715905e-06,0.0,1.2900063210309731e-06,4.174270252873049e-06,0.0
SULT6B1,0.0,0.0,0.0,2.617376237364616e-06,0.0
SUMF1,3.255649393651513e-05,1.4066913494108778e-06,3.109155139253809e-05,1.748359442460064e-05,9.0259767611185e-06
SUMF2,8.12098985398169e-05,1.2361186666957193e-05,7.054981566535856e-05,3.701637978554228e-05,4.980032197450772e-05
SUMO1,1.1367290255205292e-05,1.537132472448336e-05,1.268253195659567e-05,6.879755730426311e-05,1.3896903099542284e-05
SUMO2,2.192946387943181e-06,1.4066913494108778e-06,3.293175676471243e-05,1.1325239355317748e-05,1.5043294601864166e-06
SUMO3,2.3939437539113497e-05,1.6381903730029353e-05,2.2893816897986422e-05,6.59419071271758e-05,2.0900712031544795e-05
SUN1,0.00022148432049167048,0.00011139203560045438,0.0001152736469374673,0.00025632210208735134,0.00012548299708344676
SUN2,0.0001025611155990576,0.00010947545112704382,5.1792101852162455e-05,7.562914878302484e-05,7.568267510893903e-05
SUOX,6.114475276442455e-06,7.033456747054389e-07,1.9350094815464596e-06,4.36072099816489e-05,7.640959953553595e-06
SUPT16H,4.1885566958148326e-05,8.469570616321292e-05,0.00010824871715789188,0.00014046703661767856,4.7708027139372514e-05
SUPT20H,1.1159619436644362e-05,5.954081805722465e-05,7.633535705422578e-05,0.00012371578922219247,8.415022574268443e-05
SUPT3H,1.1268240464251507e-05,2.7137042062415198e-06,7.522506672471777e-06,9.859105628359956e-06,6.017317840745666e-06
SUPT4H1,2.3991117100318636e-05,2.0195065954841197e-05,7.256360267645276e-05,8.43764769418522e-05,3.8792765142716754e-05
SUPT5H,6.410841335142318e-05,8.810195656460395e-05,8.153956851739899e-05,7.805190540167556e-05,6.397643813773655e-05
SUPT6H,5.7915116436044546e-05,4.5720463456041254e-05,6.424083941096459e-05,8.685397124520158e-05,0.00014240950046277877
SUPT7L,5.018002082470864e-06,4.9234197229380715e-06,9.348750527161206e-06,1.1525361865322877e-05,3.1279715729943444e-06
SUPV3L1,1.4656709837120062e-05,1.4767657542358156e-05,3.39193199498785e-05,4.0699819169433625e-05,1.817126617485851e-05
SURF1,2.4139426334413475e-05,3.074525107542277e-05,2.0096273002210416e-05,5.3489072437069766e-05,1.6786249367293604e-05
SURF2,7.224519509279568e-06,4.120395555652397e-06,3.127679292234829e-05,1.667487003235523e-05,6.136630493367178e-06
SURF4,0.00010088358554929894,7.00021241647819e-05,0.00012976409454233342,8.4655347161565e-05,6.461358915928764e-05
SURF6,5.653983280783678e-05,5.3022149479271146e-05,3.7395002108644826e-05,0.00010075648522618381,1.54012325597287e-05
SUSD1,0.0,6.130754087188478e-06,6.341265978297835e-06,1.9214394167764047e-05,2.624029109229585e-05
SUSD2,0.0,0.0,1.375500702391258e-05,1.2497841789055302e-05,1.3538965141677749e-05
SUSD3,0.0,5.527086905063275e-06,1.826243854689429e-06,2.388732825010988e-06,0.0
SUSD4,0.0,4.220074048232633e-06,0.0,0.0,0.0
SUSD5,0.0,0.0,0.0,0.0,3.008658920372833e-06
SUSD6,2.8515193099607275e-05,8.008968949326703e-05,0.00012060841270986426,6.556643914275747e-05,4.5287333593948474e-05
SUV39H1,5.031573121336386e-06,0.0,3.116250175720402e-06,6.764700709346516e-07,3.1279715729943444e-06
SUV39H2,3.84912085696752e-05,1.3360966192947278e-05,2.5800126420619463e-06,2.464735363280747e-05,3.008658920372833e-06
SUZ12,5.079129873823535e-05,8.587483595235418e-05,9.506017232920217e-05,0.0001045862826503569,0.00021743253619883554
SV2A,0.0,7.033456747054389e-07,2.2464279928845542e-05,2.7412937305470087e-05,2.988610103421977e-05
SV2B,2.509001041235432e-06,0.0,0.0,1.4683899691344427e-06,0.0
SV2C,0.0,7.033456747054389e-07,6.450031605154866e-07,1.657920092862714e-05,1.5043294601864166e-06
SVBP,2.192946387943181e-06,8.240791111304794e-06,1.633501966597453e-05,3.176838773721083e-05,1.7144187325158143e-05
SVEP1,4.084845534864283e-05,6.933778254474153e-06,6.557733353763944e-05,3.2909135574879786e-05,3.8632864731651714e-05
SVIL,3.236802635986293e-05,2.462269484133415e-05,0.00012293252880098368,0.00021774846533500637,0.00020982996541254036
SVIP,3.603977610524948e-05,1.5174569365778948e-05,5.386901206304079e-05,7.94724432107123e-05,0.00010787875492412011
SVOP,1.0586871714525953e-05,7.033456747054389e-07,6.450031605154866e-07,0.0,5.779010633379565e-05
SVOPL,0.0,0.0,1.633501966597453e-05,9.655653502971057e-06,0.0
SWAP70,2.578918719603338e-05,5.3282180902346796e-05,5.1326814683169934e-05,6.128346523608856e-05,3.9470503922711366e-05
SWI5,6.128046315307977e-06,0.0,7.631272299328807e-06,2.388732825010988e-06,6.255943145988689e-06
SWSAP1,6.089718829803689e-05,7.856101951062148e-05,9.012933818968266e-05,1.737112082682693e-05,3.961935582290857e-05
SWT1,1.8262184072327085e-05,5.527086905063275e-06,2.3288999080883993e-05,1.2679924979887259e-05,6.136630493367178e-06
SYAP1,0.00015140658978152256,0.00018075281946739293,0.00016703168934692003,0.0001680779111205219,8.586364126053819e-05
SYBU,4.439456799938376e-05,2.431806313694965e-05,1.3218769490254126e-05,7.939924294424148e-05,1.1755422617804784e-05
SYCE1,5.031573121336386e-06,1.4066913494108778e-06,0.0,0.0,0.0
SYCE1L,1.0964731939715905e-06,2.8133826988217555e-06,2.5534278863177172e-05,3.6974209436932967e-06,1.5043294601864166e-06
SYCE2,0.0,7.033456747054389e-07,0.0,0.0,0.0
SYCE3,0.0,0.0,0.0,0.0,0.0
SYCP1,2.192946387943181e-06,0.0,1.2900063210309731e-06,0.0,0.0
SYCP2,1.5683695435933004e-05,2.9831748936000954e-05,4.406256496751375e-06,1.3281876642586209e-05,9.383914718983035e-06
SYCP2L,0.0,0.0,0.0,1.308688118682308e-06,0.0
SYCP3,7.527003123706296e-06,3.4170498809469584e-06,0.0,1.181696465119343e-05,0.0
SYDE1,1.0964731939715905e-06,0.0,9.457516154018236e-06,4.174270252873049e-06,2.9298135659270983e-05
SYDE2,5.708490754755248e-05,1.1350607661411196e-05,3.285528086175926e-05,4.4545604820105235e-05,2.4147996257160652e-05
SYF2,6.820781366981241e-05,8.035035067374696e-05,0.00017267855391814806,0.0003445933423655704,0.00011813844596989725
SYK,1.4808464099387862e-05,1.0854816824966079e-05,5.1225639656939604e-05,0.00011123090800204594,1.3896903099542284e-05
SYMPK,1.9467041101029998e-05,4.076064130489419e-05,3.1456508913871255e-05,6.576739058166408e-05,3.28947599545926e-05
SYN1,0.0,0.0,2.4712470152049156e-06,3.926064356046924e-06,4.632301033180761e-06
SYN3,0.0,1.4066913494108778e-06,0.0,0.0,0.0
SYNC,4.385892775886362e-06,0.0,1.0211284941390754e-05,3.911332680003324e-05,1.5043294601864166e-06
SYNCRIP,6.656815494951756e-05,0.00016816344148276184,3.911248033647722e-05,7.447091125225464e-05,4.746940183412949e-05
SYNDIG1,0.0,0.0,0.0,0.0,0.0
SYNDIG1L,1.0964731939715905e-06,2.7137042062415198e-06,1.2900063210309731e-06,0.0,0.0
SYNE1,0.00022616776044011937,0.00010394016636888069,0.00025050306156142144,4.3593503322088036e-05,0.00021967638558840097
SYNE2,0.0002070489329002644,0.00015481161110812963,0.0003272421563914362,0.0005322690430258905,0.0002928566759710575
SYNE3,1.443546797969361e-05,6.880699164317261e-05,2.0700550459624373e-05,4.966190151072841e-06,7.760272606175105e-06
SYNE4,0.0,7.033456747054389e-07,4.942494030409831e-06,1.7982545643310867e-05,0.0
SYNGAP1,1.615574134658104e-05,2.0998090122126868e-05,2.2216524013567078e-05,1.0203700616228955e-05,1.365827779429926e-05
SYNGR1,0.0,0.0,4.515022123608406e-06,0.0,3.008658920372833e-06
SYNGR2,1.9137415408872224e-05,7.581224381511786e-05,0.00012383840401569156,0.00022490970377281287,2.4188584015604177e-05
SYNGR3,0.0,0.0,0.0,2.388732825010988e-06,0.0
SYNJ1,1.2779818102469135e-05,1.4066913494108778e-06,1.7274029983157248e-05,1.4493420696367144e-05,2.0781399378923284e-05
SYNJ2,2.2729318605213723e-05,6.28440871580368e-05,3.750929327378909e-05,3.5559898584838546e-05,0.0001202135450287149
SYNM,1.0270817061233702e-05,4.120395555652397e-06,3.287706954412599e-05,2.412016437037794e-05,2.553301306472556e-05
SYNPO,4.676114882212893e-05,1.5977593533064622e-05,3.578628950766945e-05,4.9989849148212315e-05,0.0001432557375419972
SYNPO2,3.994531383681915e-05,4.9234197229380715e-06,1.3972538277626642e-05,3.86493022589072e-05,0.00025312738468010506
SYNPO2L,2.509001041235432e-06,1.4066913494108778e-06,1.2900063210309731e-06,1.4683899691344427e-06,0.0
SYNPR,0.0,0.0,0.0,1.4349327807584472e-05,0.0
SYP,2.509001041235432e-06,0.0,1.2759007859548842e-05,6.0709243961160195e-06,6.136630493367178e-06
